reprofilacja/szlifowanie posadzki do 1cm - jezeli bedzie konieczne|m2	Prace dodatkowe	m2	Reprofilacja/szlifowanie posadzki do 1 cm - jeżeli będzie konieczne [stary arkusz]
rozkrecenie szafy przy wejscu skladanie z powrotem|kpl	Prace dodatkowe	kpl	Rozkręcenie szafy przy wejściu i składanie z powrotem [stary arkusz]
rozkrecenie wyspy kuchennej skladanie z powrotem|kpl	Prace dodatkowe	kpl	Rozkręcenie wyspy kuchennej i składanie z powrotem [stary arkusz]
rozkucie i zatynkowanie podejsc grzejnikowych|kpl	Prace dodatkowe	kpl	Rozkucie i zatynkowanie podejść grzejnikowych
wklejenie tasmy hydroizolacyjnej|mb	Prace dodatkowe	mb	Wklejenie taśmy hydroizolacyjnej [stary arkusz]
rozkucie odplywu liniowego( do stropu)i otworu szachtu sprawdzenie przecieku naprawa po rozkuciu i murowanie+tynk|klp	Prace dodatkowe	kpl	Rozkucie odpływu liniowego (do stropu) i otworu szachtu, sprawdzenie przecieku, naprawa po rozkuciu i murowanie + tynk [stary arkusz]
serwis rolety zewnetrznej - mozemy sprobowac naprawic sami lub wezwac serwis i to ogarnac za ciebie. szacuje, ze ze w granicach 500 zl taki przyjazd i naprawa jezeli bedzie bez wymiany|kpl	Prace dodatkowe	kpl	Serwis rolety zewnętrznej - można spróbować naprawić samodzielnie lub wezwać serwis. Szacunkowo w granicach 500 zł za przyjazd i naprawę, jeżeli bez wymiany [stary arkusz]
siatka tynkarska|m2	Prace dodatkowe	m2	Siatka tynkarska [stary arkusz]
skladanie mebli|kpl	Prace dodatkowe	kpl	Składanie mebli [stary arkusz]
skucie posadzki i zalanie betonem przerobek hydraulicznych|kpl	Prace dodatkowe	kpl	Skucie posadzki i zalanie betonem przeróbek hydraulicznych [stary arkusz]
spasclowanie malowanie listew przypodlogowych|mb	Prace dodatkowe	mb	Szpachlowanie i malowanie listew przypodłogowych [stary arkusz]
spawanie konstrukcji pod przedscianke|kpl	Prace dodatkowe	kpl	Spawanie konstrukcji pod przedściankę [stary arkusz]
sprawdzenie instalacji wodnej i ewentualnie naprawy jezeli to jakas usterka - jezeli cos grubszego to wycena indywidualna|kpl	Prace dodatkowe	kpl	Sprawdzenie instalacji wodnej i ewentualne naprawy, jeżeli to jakaś usterka - jeżeli coś grubszego, to wycena indywidualna [stary arkusz]
sprawdzenie obecnego pieca + demontaz/modyfikacja istniejacej instalacji co - wycena indywidualna po rozpoczeciu prac i zweryfikowaniu istanijacej instalacji|kpl	Prace dodatkowe	kpl	Sprawdzenie obecnego pieca + demontaż/modyfikacja istniejącej instalacji c.o. - wycena indywidualna po rozpoczęciu prac i zweryfikowaniu istniejącej instalacji [stary arkusz]
struktura na scianach salon|m2	Prace dodatkowe	m2	Struktura na ścianach salon [stary arkusz]
szlifowanie plyrek 45 stopni kominek|mb	Prace dodatkowe	mb	Szlifowanie płytek 45 stopni kominek [stary arkusz]
szlifowanie scian|m2	Prace dodatkowe	m2	Szlifowanie ścian [stary arkusz]
szycie dylatacji|2	Prace dodatkowe	m2	Szycie dylatacji [stary arkusz]
szycie dylatacji w posadzce|mb	Prace dodatkowe	mb	Szycie dylatacji w posadzce [stary arkusz]
tapetowanie|m2	Prace dodatkowe	m2	Tapetowanie [stary arkusz]
tapetowanie sciany|m2	Prace dodatkowe	m2	Tapetowanie ściany [stary arkusz]
taras wentylowany - deska kompozytowa|m2	Prace dodatkowe	m2	Taras wentylowany - deska kompozytowa [stary arkusz]
transport i wniesienie materialow wykonczeniowych - stawki do ustalenia w zaleznosci od rodzaju i ilosci|kpl	Prace dodatkowe	kpl	Transport i wniesienie materiałów wykończeniowych - stawki do ustalenia w zależności od rodzaju i ilości
transport i wniesienie materialow wykonczeniowych - stawki do ustalenia w zaleznosci od rodzaju i ilosci 15 paczek paneli 18 paczek plytek|kpl	Prace dodatkowe	kpl	Transport i wniesienie materiałów wykończeniowych - stawki do ustalenia w zależności od rodzaju i ilości, 15 paczek paneli, 18 paczek płytek [stary arkusz]
tynk dekoracijny sypialnia|m2	Prace dodatkowe	m2	Tynk dekoracyjny sypialnia [stary arkusz]
ukladanie cokolow na balkonach|mb	Prace dodatkowe	mb	Układanie cokołów na balkonach [stary arkusz]
ukladanie gresu na balkonie|m2	Prace dodatkowe	m2	Układanie gresu na balkonie [stary arkusz]
ukladanie plytek dookola lustra|mb	Prace dodatkowe	mb	Układanie płytek dookoła lustra [stary arkusz]
ukladanie plytek na balkonie + mata hydroizolacyjna + zarobienie|m2	Prace dodatkowe	m2	Układanie płytek na balkonie + mata hydroizolacyjna + zarobienie [stary arkusz]
ukladanie tarasu wraz z legarami i pracami przygotwawczymi|m2	Prace dodatkowe	m2	Układanie tarasu wraz z legarami i pracami przygotowawczymi [stary arkusz]
ukladanie welny podwojne 10cm bez folii|m2	Prace dodatkowe	m2	Układanie wełny podwójne 10 cm bez folii [stary arkusz]
ulozenie gresu w korytarzu|m2	Prace dodatkowe	m2	Ułożenie gresu w korytarzu [stary arkusz]
ulozenie plytek na balkonach - wysoki stopien skomplikowania prac. po okregu - montaz membrany i wspornikow.|m2	Prace dodatkowe	m2	Ułożenie płytek na balkonach - wysoki stopień skomplikowania prac. Po okręgu - montaż membrany i wsporników [stary arkusz]
ulozenie plytek na kominku + fuga|m2	Prace dodatkowe	m2	Ułożenie płytek na kominku + fuga [stary arkusz]
uzupelnianie fugi w lazience - do weryfikacji czy mozna uzupelniac czy trzeba jednak cala wygrzebac, bo nie zawsze sie da.|kpl	Prace dodatkowe	kpl	Uzupełnianie fugi w łazience - do weryfikacji czy można uzupełniać, czy trzeba całą wygrzebać, bo nie zawsze się da [stary arkusz]
wizualizacja, projekt wykonczenia oraz pojekt kuchni|kpl	Prace dodatkowe	kpl	Wizualizacja, projekt wykończenia oraz projekt kuchni [stary arkusz]
wklejanie korka drewnianego na polnaroznik|mb	Prace dodatkowe	mb	Wklejanie korka drewnianego na półnarożnik [stary arkusz]
wklejanie korka drewnianego na polnaroznik miedzy belek stropowych|mb	Prace dodatkowe	mb	Wklejanie korka drewnianego na półnarożnik między belkami stropowymi [stary arkusz]
wklejanie naroznikow alum.|mb	Prace dodatkowe	mb	Wklejanie narożników alum. [stary arkusz]
wklejanie naroznikow alum. na sufit|mb	Prace dodatkowe	mb	Wklejanie narożników alum. na sufit [stary arkusz]
wklejanie opasek drzwi+ docinanie listew|kpl	Prace dodatkowe	kpl	Wklejanie opasek drzwi + docinanie listew [stary arkusz]
wklejanie parapetu z gk + narozniki alum.|kpl	Prace dodatkowe	kpl	Wklejanie parapetu z GK + narożniki alum. [stary arkusz]
wycinanie belki (drabina na dach)|kpl	Prace dodatkowe	kpl	Wycinanie belki (drabina na dach) [stary arkusz]
wykonanie baranka w glifach|mb	Prace dodatkowe	mb	Wykonanie baranka w glifach [stary arkusz]
wykonanie opasek z drewna dookola okien z malowaniem i montazem|mb	Prace dodatkowe	mb	Wykonanie opasek z drewna dookoła okien z malowaniem i montażem [stary arkusz]
wykonanie przebicia przez sciane nosna - podparcie stropu, montaz ceownikow stalowych skrecanych wg. wyliczen konstruktora, wycinanie otworu, wykonanie wykonczenia. szacunkowa wycena przy zalozeniu, ze nie jest to konstrukcja zelbetowa z pretami|kpl	Prace dodatkowe	kpl	Wykonanie przebicia przez ścianę nośną - podparcie stropu, montaż ceowników stalowych skręcanych wg wyliczeń konstruktora, wycinanie otworu, wykonanie wykończenia. Szacunkowa wycena przy założeniu, że nie jest to konstrukcja żelbetowa z prętami [stary arkusz]
wykonanie stopnia z gresu|szt	Prace dodatkowe	szt	Wykonanie stopnia z gresu [stary arkusz]
wykucie otworu drzwiowego w scianie|kpl	Prace dodatkowe	kpl	Wykucie otworu drzwiowego w ścianie [stary arkusz]
wykucie w posadzce otworu na kratke odplywu i montaz|szt	Prace dodatkowe	szt	Wykucie w posadzce otworu na kratkę odpływu i montaż [stary arkusz]
wykuwanie wneki na polke + obrobka|kpl	Prace dodatkowe	kpl	Wykuwanie wnęki na półkę + obróbka [stary arkusz]
wylanie z uzbrojeniem stopni pod okladziny drewniane|kpl	Prace dodatkowe	kpl	Wylanie z uzbrojeniem stopni pod okładziny drewniane [stary arkusz]
wymiana drzwi prysznicowych|kpl	Prace dodatkowe	kpl	Wymiana drzwi prysznicowych [stary arkusz]
wymiana dzwonka|szt	Prace dodatkowe	szt	Wymiana dzwonka [stary arkusz]
wymiana klamek w drzwiach|szt	Prace dodatkowe	szt	Wymiana klamek w drzwiach [stary arkusz]
wymiana kratki wentylacyjnej|kpl	Prace dodatkowe	kpl	Wymiana kratki wentylacyjnej [stary arkusz]
wymiana oscieznicy drzwi przesuwnych z demontazem umywalki i blatu montaz z powrotem|kpl	Prace dodatkowe	kpl	Wymiana ościeżnicy drzwi przesuwnych z demontażem umywalki i blatu, montaż z powrotem [stary arkusz]
wymiana oswietlenia led przy lustrze w lazience - sama naprawa|kpl	Prace dodatkowe	kpl	Wymiana oświetlenia LED przy lustrze w łazience - sama naprawa [stary arkusz]
wymiana silikonow|mb	Prace dodatkowe	mb	Wymiana silikonów [stary arkusz]
wymiana silikonow w lazience|mb	Prace dodatkowe	mb	Wymiana silikonów w łazience [stary arkusz]
wymiana sluchawki - jezeli to samo wpiecie samej sluchawki to za darmo a jezeli wymiana calego domofonu to 150 zl.|szt	Prace dodatkowe	szt	Wymiana słuchawki - jeżeli to samo wpięcie samej słuchawki, to za darmo, a jeżeli wymiana całego domofonu, to 150 zł [stary arkusz]
wymiana sylikonu kabina prysznicowa|kpl	Prace dodatkowe	kpl	Wymiana silikonu kabina prysznicowa [stary arkusz]
wymiana sylikonu na inny kolor|kpl	Prace dodatkowe	kpl	Wymiana silikonu na inny kolor [stary arkusz]
wynoszenie gruzu, mebli, armatury, smieci, odpadow budowlanych - caly okres remontu|big bag	Prace dodatkowe	big bag	Wynoszenie gruzu, mebli, armatury, śmieci, odpadów budowlanych - cały okres remontu [stary arkusz]
wynoszenie gruzu, mebli, armatury, smieci, odpadow budowlanych etc.|kontener	Prace dodatkowe	kontener	Wynoszenie gruzu, mebli, armatury, śmieci, odpadów budowlanych etc. [stary arkusz]
wyrownanie pod oscieznice|kpl	Prace dodatkowe	kpl	Wyrównanie pod ościeżnice [stary arkusz]
wywiercenie otworow w blacie|szt	Prace dodatkowe	szt	Wywiercenie otworów w blacie [stary arkusz]
wzmocnienie scianki pod umywalke - dopiero po demontazach bede mogl cos zaproponowac i wycenic.|kpl	Prace dodatkowe	kpl	Wzmocnienie ścianki pod umywalkę - do zaproponowania i wyceny po demontażach [stary arkusz]
zabezpieczanie mieszkania do ponownego malowania, juz z meblami i listwami|m2	Prace dodatkowe	m2	Zabezpieczanie mieszkania do ponownego malowania, już z meblami i listwami [stary arkusz]
zabudowa gk|m2	Prace dodatkowe	m2	Zabudowa GK [stary arkusz]
zabudowa gk pod lustro|kpl	Prace dodatkowe	kpl	Zabudowa GK pod lustro [stary arkusz]
zabudowa rur od klimy, kabli itp obrobka calosci|kpl	Prace dodatkowe	kpl	Zabudowa rur od klimy, kabli itp., obróbka całości [stary arkusz]
zabudowanie dziury w podlodze po starym prysznicu.|kpl	Prace dodatkowe	kpl	Zabudowanie dziury w podłodze po starym prysznicu [stary arkusz]
zakup, transport i wniesienie towaru budowlanego (caly okres remontu) - 10-20% wartosci towaru budowlanego w zaleznosci od pietra, czy jest winda itp.|kpl	Prace dodatkowe	kpl	Zakup, transport i wniesienie towaru budowlanego (cały okres remontu) - 10-20% wartości towaru budowlanego w zależności od piętra, czy jest winda itp. [stary arkusz]
zakup, transport i wniesienie towaru budowlanego (caly okres remontu) - dosyc dlugi remont i sporo bedzie wnoszenia i jezdzenia po materialy, wiec to cena ryczaltowa na caly okres remontu.|kpl	Prace dodatkowe	kpl	Zakup, transport i wniesienie towaru budowlanego (cały okres remontu) - dosyć długi remont i sporo będzie wnoszenia i jeżdżenia po materiały, więc to cena ryczałtowa na cały okres remontu [stary arkusz]
zakup, transport i wniesienie towaru budowlanego (caly okres remontu) - w zaleznosci od pietra|kpl	Prace dodatkowe	kpl	Zakup, transport i wniesienie towaru budowlanego (cały okres remontu) - w zależności od piętra
zalanie betonem starych kominow w podlodze|kpl	Prace dodatkowe	kpl	Zalanie betonem starych kominów w podłodze [stary arkusz]
zamontowanie drzwiczek do kominka|szt	Prace dodatkowe	szt	Zamontowanie drzwiczek do kominka [stary arkusz]
zamurowanei otworu drzwiowego na klatke|m2	Prace dodatkowe	m2	Zamurowanie otworu drzwiowego na klatkę [stary arkusz]
zamurowanie nadprozy nad nowymi drzwiami|kpl	Prace dodatkowe	kpl	Zamurowanie nadproży nad nowymi drzwiami [stary arkusz]
zaszpachlowanie dziury po mrowkach i pomalowanie|kpl	Prace dodatkowe	kpl	Zaszpachlowanie dziury po mrówkach i pomalowanie [stary arkusz]
zdzieranie podkladu/kleju spod parkietu|m2	Prace dodatkowe	m2	Zdzieranie podkładu/kleju spod parkietu [stary arkusz]
zmniejszanie otworow drzwiowych|szt	Prace dodatkowe	szt	Zmniejszanie otworów drzwiowych [stary arkusz]
zmniejszenie otworu drzwi w garazu|kpl	Prace dodatkowe	kpl	Zmniejszenie otworu drzwi w garażu [stary arkusz]
zmniejszenie otworu drzwiowego|szt	Prace dodatkowe	szt	Zmniejszenie otworu drzwiowego [stary arkusz]
zrobienie koperty do odplywu ze spadkiem|kpl	Prace dodatkowe	kpl	Zrobienie koperty do odpływu ze spadkiem [stary arkusz]
zrobienie otworu i montaz wentylacji w kotlowni|szt	Prace dodatkowe	szt	Zrobienie otworu i montaż wentylacji w kotłowni [stary arkusz]
wkucie w sciane instalacji wod-kan kazdy punkt sciana dzialowa|pkt	Prace dodatkowe	pkt	Wkucie w ścianę instalacji wod-kan każdy punkt ściana działowa [stary arkusz]
malowanie scian farba silikonowa lub akrylowa na bialo|m2	Ściany i sufity bez łazienek	m2	Malowanie ścian farbą silikonową lub akrylową na biało [stary arkusz]
montaz scian gk po skuwaniu plytek - duze prawdopodobienstwo, ze beda do odtworzenia, bo plytki moga schodzic razem z plytami gk.|m2	Ściany i sufity bez łazienek	m2	Montaż ścian GK po skuwaniu płytek - duże prawdopodobieństwo, że będą do odtworzenia, bo płytki mogą schodzić razem z płytami GK [stary arkusz]
sufit podwieszany w wiatrolapie|kpl	Ściany i sufity bez łazienek	kpl	Sufit podwieszany w wiatrołapie [stary arkusz]
wykonanie gladzi po bruzdach, wykonanie gladzi po usuwaniu sztukaterii|mb	Ściany i sufity bez łazienek	mb	Wykonanie gładzi po bruzdach, wykonanie gładzi po usuwaniu sztukaterii [stary arkusz]
akrylowanie laczen scian i sufitow - polecam bo zdecydowanie poprawia estetyke w naroznikach oraz przykrywa potencjalne pekniecia|mb	Ściany i sufity bez łazienek	mb	Akrylowanie łączeń ścian i sufitów - polecam, bo zdecydowanie poprawia estetykę w narożnikach oraz przykrywa potencjalne pęknięcia [stary arkusz]
akrylowanie laczen scian i sufitow/ akrylowanie dylatacji - polecam bo zdecydowanie poprawia estetyke w naroznikach oraz przykrywa potencjalne pekniecia|mb	Ściany i sufity bez łazienek	mb	Akrylowanie łączeń ścian i sufitów / akrylowanie dylatacji - polecam, bo zdecydowanie poprawia estetykę w narożnikach oraz przykrywa potencjalne pęknięcia
fugowanie cegielki typu klinkier|m2	Ściany i sufity bez łazienek	m2	Fugowanie cegiełki typu klinkier
gladzie na scianach "finish" stan deweloperski (2 warstwy) - standard|m2	Ściany i sufity bez łazienek	m2	Gładzie na ścianach "finish" stan deweloperski (2 warstwy) - standard [stary arkusz]
gladzie na scianach "finish" stan deweloperski (2 warstwy) - standard wykonczenia q3|m2	Ściany i sufity bez łazienek	m2	Gładzie na ścianach "finish" stan deweloperski (2 warstwy) - standard wykończenia Q3
gladzie na scianach "finish" stan deweloperski (2-3 warstwy) - premium - gruntowanie farba podkladowa w cenie - standard wykonczenia q4|m2	Ściany i sufity bez łazienek	m2	Gładzie na ścianach "finish" stan deweloperski (2-3 warstwy) - premium - gruntowanie farbą podkładową w cenie - standard wykończenia Q4 [stary arkusz]
gladzie na scianach "finish" stan deweloperski (2-3 warstwy) - premium - gruntowanie farba podkladowa w cenie|m2	Ściany i sufity bez łazienek	m2	Gładzie na ścianach "finish" stan deweloperski (2-3 warstwy) - premium - gruntowanie farbą podkładową w cenie [stary arkusz]
gladzie na scianach "finish" stan deweloperski (2-3 warstwy) - premium - standard wykonczenia q4|m2	Ściany i sufity bez łazienek	m2	Gładzie na ścianach "finish" stan deweloperski (2-3 warstwy) - premium - standard wykończenia Q4
gladzie na scianach i sufitach rynek wtorny (3-4 warstwy)|m2	Ściany i sufity bez łazienek	m2	Gładzie na ścianach i sufitach rynek wtórny (3-4 warstwy) [stary arkusz]
gladzie na scianach i sufitach rynek wtorny (3-4 warstwy) + podklad z tynku|m2	Ściany i sufity bez łazienek	m2	Gładzie na ścianach i sufitach rynek wtórny (3-4 warstwy) + podkład z tynku [stary arkusz]
gladzie na scianach i sufitach rynek wtorny (3-4 warstwy) + podklad z tynku jezeli bedzie potrzebny, jak nie to cena nizsza nieco|m2	Ściany i sufity bez łazienek	m2	Gładzie na ścianach i sufitach rynek wtórny (3-4 warstwy) + podkład z tynku jeżeli będzie potrzebny, jak nie to cena nieco niższa
gladzie na scianach i sufitach rynek wtorny (3-4 warstwy) w tym warstwa tynku 3 kat.|m2	Ściany i sufity bez łazienek	m2	Gładzie na ścianach i sufitach rynek wtórny (3-4 warstwy) w tym warstwa tynku 3 kat. [stary arkusz]
gladzie na sufitach "finish" stan deweloperski (2 warstwy) - standard|m2	Ściany i sufity bez łazienek	m2	Gładzie na sufitach "finish" stan deweloperski (2 warstwy) - standard [stary arkusz]
gladzie na sufitach "finish" stan deweloperski (2 warstwy) - standard q3|m2	Ściany i sufity bez łazienek	m2	Gładzie na sufitach "finish" stan deweloperski (2 warstwy) - standard Q3 [stary arkusz]
gladzie na sufitach "finish" stan deweloperski (2 warstwy) - standard wykonczenia q3|m2	Ściany i sufity bez łazienek	m2	Gładzie na sufitach "finish" stan deweloperski (2 warstwy) - standard wykończenia Q3
gladzie na sufitach "finish" stan deweloperski (2-3 warstwy) - premium - gruntowanie farba podkladowa w cenie|m2	Ściany i sufity bez łazienek	m2	Gładzie na sufitach "finish" stan deweloperski (2-3 warstwy) - premium - gruntowanie farbą podkładową w cenie [stary arkusz]
gladzie na sufitach "finish" stan deweloperski (2-3 warstwy) - premium - gruntowanie farba podkladowa w cenie q4|m2	Ściany i sufity bez łazienek	m2	Gładzie na sufitach "finish" stan deweloperski (2-3 warstwy) - premium - gruntowanie farbą podkładową w cenie Q4 [stary arkusz]
gladzie na sufitach "finish" stan deweloperski (2-3 warstwy) - premium- standard wykonczenia q4|m2	Ściany i sufity bez łazienek	m2	Gładzie na sufitach "finish" stan deweloperski (2-3 warstwy) - premium - standard wykończenia Q4
gladzie w miejscach po spekaniach|m2	Ściany i sufity bez łazienek	m2	Gładzie w miejscach po spękaniach
gruntowanie farba podkladowa - bardzo zalecane na swieze gladzie. dzieki temu zmniejszamy chlonnosc powierzchni oraz unikamy na scianach pasow i wrazenia nierownego malowania|m2	Ściany i sufity bez łazienek	m2	Gruntowanie farbą podkładową - bardzo zalecane na świeże gładzie. Dzięki temu zmniejszamy chłonność powierzchni oraz unikamy na ścianach pasów i wrażenia nierównego malowania [stary arkusz]
gruntowanie farba podkladowa - bardzo zalecane na swieze gladzie. dzieki temu zmniejszamy chlonnosc powierzchni oraz unikamy na scianach pasow i wrazenia nierownego malowania. rowniez przy malowaniu tynkow bez gladzi warto zrobic taka warstwe podkladowa.|m2	Ściany i sufity bez łazienek	m2	Gruntowanie farbą podkładową - bardzo zalecane na świeże gładzie. Dzięki temu zmniejszamy chłonność powierzchni oraz unikamy na ścianach pasów i wrażenia nierównego malowania. Również przy malowaniu tynków bez gładzi warto zrobić taką warstwę podkładową.
gruntowanie farba podkladowa - bardzo zalecane na swieze gladzie. dzieki temu zmniejszamy chlonnosc powierzchni oraz unikamy na scianach pasow i wrazenia nierownego malowania. rowniez przy malowaniu tynkow bez gladzi warto zrobic taka warstwe podkladowa. do ustalenia czy konieczne|m2	Ściany i sufity bez łazienek	m2	Gruntowanie farbą podkładową - bardzo zalecane na świeże gładzie. Dzięki temu zmniejszamy chłonność powierzchni oraz unikamy na ścianach pasów i wrażenia nierównego malowania. Również przy malowaniu tynków bez gładzi warto zrobić taką warstwę podkładową. Do ustalenia czy konieczne [stary arkusz]
gruntowanie powierzchni betonkontaktem|mb	Ściany i sufity bez łazienek	mb	Gruntowanie powierzchni betonkontaktem
gruntowanie powierzchni betonkontaktem|m2	Ściany i sufity bez łazienek	m2	Gruntowanie powierzchni betonkontaktem [stary arkusz]
gruntowanie powierzchni scian i sufitow przed gladziami i po gladziach|m2	Ściany i sufity bez łazienek	m2	Gruntowanie powierzchni ścian i sufitów przed gładziami i po gładziach
gruntowanie powierzchni scian i sufitow przed gladziami/tynkami|m2	Ściany i sufity bez łazienek	m2	Gruntowanie powierzchni ścian i sufitów przed gładziami/tynkami [stary arkusz]
gruntowanie scian jednokrotne|m2	Ściany i sufity bez łazienek	m2	Gruntowanie ścian jednokrotne [stary arkusz]
gruntowanie scian jednokrotne + drobne poprawki|m2	Ściany i sufity bez łazienek	m2	Gruntowanie ścian jednokrotne + drobne poprawki
gruntowanie/odpylenie scian + drobne poprawki|m2	Ściany i sufity bez łazienek	m2	Gruntowanie/odpylenie ścian + drobne poprawki [stary arkusz]
malowanie agregatem 1 kolor|~	Ściany i sufity bez łazienek	m2	Malowanie agregatem 1 kolor [stary arkusz]
malowanie glifow|mb	Ściany i sufity bez łazienek	mb	Malowanie glifów [stary arkusz]
malowanie scian emulsja z gruntem (przykrycie koloru, zeby malowac na bialo) - 1 warstwa|m2	Ściany i sufity bez łazienek	m2	Malowanie ścian emulsją z gruntem (przykrycie koloru, żeby malować na biało) - 1 warstwa
malowanie scian farba silikonowa lub akrylowa - kolor|m2	Ściany i sufity bez łazienek	m2	Malowanie ścian farbą silikonową lub akrylową - kolor [stary arkusz]
malowanie scian farba strukturalna efet beton - do ustalenia dokladnie produkt i czy to ma byc beton tynk dekoracyjny czy farba, bo cena moze tu sie roznic. od 40-150 zl|m2	Ściany i sufity bez łazienek	m2	Malowanie ścian farbą strukturalną efekt beton - do ustalenia dokładnie produkt i czy to ma być beton, tynk dekoracyjny czy farba, bo cena może się różnić. Od 40 do 150 zł [stary arkusz]
malowanie scian i sufitow farba silikonowa lub akrylowa na bialo|m2	Ściany i sufity bez łazienek	m2	Malowanie ścian i sufitów farbą silikonową lub akrylową na biało
malowanie scian na bialo|m2	Ściany i sufity bez łazienek	m2	Malowanie ścian na biało [stary arkusz]
malowanie scian w kolorze|m2	Ściany i sufity bez łazienek	m2	Malowanie ścian w kolorze
malowanie sufitow farba silikonowa lub akrylowa na bialo|m2	Ściany i sufity bez łazienek	m2	Malowanie sufitów farbą silikonową lub akrylową na biało
malowanie sufitow farba silikonowa lub akrylowa na bialo (garderoba)|m2	Ściany i sufity bez łazienek	m2	Malowanie sufitów farbą silikonową lub akrylową na biało (garderoba) [stary arkusz]
malowanie sufitu|m2	Ściany i sufity bez łazienek	m2	Malowanie sufitu [stary arkusz]
malowanie sufitu w kolor|m2	Ściany i sufity bez łazienek	m2	Malowanie sufitu w kolorze
malowanie szukaterii|mb	Ściany i sufity bez łazienek	mb	Malowanie sztukaterii [stary arkusz]
montaz gk na stelazach (wszystkie lazienki co trzeba) m2 + mb|m2	Ściany i sufity bez łazienek	m2	Montaż GK na stelażach (wszystkie łazienki co trzeba) m2 + mb [stary arkusz]
montaz karniszy|mb	Ściany i sufity bez łazienek	mb	Montaż karniszy
montaz karniszy 1 szt|kpl	Ściany i sufity bez łazienek	kpl	Montaż karniszy 1 szt [stary arkusz]
montaz listew sztukateryjnych na scianach przygotowane do malowania (docinanie, montaz, szpachlowanie polaczen, akrylowanie, szlifowanie)|mb	Ściany i sufity bez łazienek	mb	Montaż listew sztukateryjnych na ścianach przygotowanych do malowania (docinanie, montaż, szpachlowanie połączeń, akrylowanie, szlifowanie)
montaz listew sztukateryjnych sufitowych (oslona karnisza) przygotowane do malowania (docinanie, montaz, szpachlowanie polaczen, akrylowanie, szlifowanie)|mb	Ściany i sufity bez łazienek	mb	Montaż listew sztukateryjnych sufitowych (osłona karnisza) przygotowanych do malowania (docinanie, montaż, szpachlowanie połączeń, akrylowanie, szlifowanie)
montaz listew sztukateryjnych sufitowych (oslona karnisza) przygotowane do malowania (docinanie, montaz, szpachlowanie polaczen, akrylowanie, szlifowanie) + dodatkowe czyszczenie listwy z pozostalosci kleju|mb	Ściany i sufity bez łazienek	mb	Montaż listew sztukateryjnych sufitowych (osłona karnisza) przygotowanych do malowania (docinanie, montaż, szpachlowanie połączeń, akrylowanie, szlifowanie) + dodatkowe czyszczenie listwy z pozostałości kleju [stary arkusz]
montaz nadprozy|szt	Ściany i sufity bez łazienek	szt	Montaż nadproży
montaz paneli sciennych|m2	Ściany i sufity bez łazienek	m2	Montaż paneli ściennych [stary arkusz]
montaz plyt farmacel|m2	Ściany i sufity bez łazienek	m2	Montaż płyt fermacell [stary arkusz]
montaz plyt gk na klej na scianach|m2	Ściany i sufity bez łazienek	m2	Montaż płyt GK na klej na ścianach
montaz plyt gk na klej na suficie|m2	Ściany i sufity bez łazienek	m2	Montaż płyt GK na klej na suficie [stary arkusz]
montaz plyt gk na sciany plyta pojedyncza|m2	Ściany i sufity bez łazienek	m2	Montaż płyt GK na ściany płyta pojedyncza [stary arkusz]
montaz profili wzmocnionych pod oscieznice|kpl	Ściany i sufity bez łazienek	kpl	Montaż profili wzmocnionych pod ościeżnice
montaz scian gk z welna mineralna - podwojna plyta obustronnie - niski stopien skomplikowania prac|m2	Ściany i sufity bez łazienek	m2	Montaż ścian GK z wełną mineralną - podwójna płyta obustronnie - niski stopień skomplikowania prac
montaz scian gk z welna mineralna - podwojna plyta obustronnie - niski stopien skomplikowania prac|klp	Ściany i sufity bez łazienek	kpl	Montaż ścian GK z wełną mineralną - podwójna płyta obustronnie - niski stopień skomplikowania prac [stary arkusz]
montaz scian gk z welna mineralna - podwojna plyta obustronnie + wzmocnienie|klp	Ściany i sufity bez łazienek	kpl	Montaż ścian GK z wełną mineralną - podwójna płyta obustronnie + wzmocnienie [stary arkusz]
montaz welny w sciany dzialowe|m2	Ściany i sufity bez łazienek	m2	Montaż wełny w ściany działowe [stary arkusz]
montaz wzmocnien w scianach dzialowych pod szafki wieszace|m2	Ściany i sufity bez łazienek	m2	Montaż wzmocnień w ścianach działowych pod szafki wiszące [stary arkusz]
murowanie scian z bloczkow ceramicznych - nieco wyzsza cena za pustak ceramicznyc|m2	Ściany i sufity bez łazienek	m2	Murowanie ścian z bloczków ceramicznych - nieco wyższa cena za pustak ceramiczny [stary arkusz]
murowanie scian z bloczkow komorkowych 10 cm|m2	Ściany i sufity bez łazienek	m2	Murowanie ścian z bloczków komórkowych 10 cm [stary arkusz]
murowanie scian z bloczkow komorkowych 5cm|m2	Ściany i sufity bez łazienek	m2	Murowanie ścian z bloczków komórkowych 5 cm [stary arkusz]
murowanie scian z bloczkow komorkowych 7,5 cm|m2	Ściany i sufity bez łazienek	m2	Murowanie ścian z bloczków komórkowych 7,5 cm
murowanie scian z bloczkow komorkowych 7,5 cm (skomplikowany montaz)|m2	Ściany i sufity bez łazienek	m2	Murowanie ścian z bloczków komórkowych 7,5 cm (skomplikowany montaż) [stary arkusz]
nadproza prefabrykowane ytong- wy- miana nadproza do pom socjalnego- po- szerzenie otworu|kpl	Ściany i sufity bez łazienek	kpl	Nadproża prefabrykowane YTONG - wymiana nadproża do pom. socjalnego - poszerzenie otworu [stary arkusz]
